sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/5/2019 0:00,9098,681,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/6/2019 0:00,3052,301,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/7/2019 0:00,9251,675,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/8/2019 0:00,9469,711,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/9/2019 0:00,9916,505,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/10/2019 0:00,13111,672,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/11/2019 0:00,10130,728,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/12/2019 0:00,9786,758,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/13/2019 0:00,10412,680,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/14/2019 0:00,11362,759,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/15/2019 0:00,13222,859,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/16/2019 0:00,13989,689,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/17/2019 0:00,15395,767,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/18/2019 0:00,11765,764,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/19/2019 0:00,10879,792,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/20/2019 0:00,10163,762,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/21/2019 0:00,9045,702,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/22/2019 0:00,10630,747,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/23/2019 0:00,14066,700,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/24/2019 0:00,15642,743,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/25/2019 0:00,11589,795,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/26/2019 0:00,10668,804,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/27/2019 0:00,11081,801,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/28/2019 0:00,12179,869,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/29/2019 0:00,11491,756,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,3,3/30/2019 0:00,13693,671,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,3/31/2019 0:00,12331,627,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/1/2019 0:00,9646,683,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/2/2019 0:00,10143,783,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/3/2019 0:00,10453,809,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/4/2019 0:00,10027,718,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/5/2019 0:00,10650,766,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/6/2019 0:00,11095,559,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/7/2019 0:00,14334,644,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/8/2019 0:00,9412,673,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/9/2019 0:00,9916,742,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/10/2019 0:00,9704,744,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/11/2019 0:00,10257,764,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/12/2019 0:00,9339,673,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/13/2019 0:00,16037,648,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/14/2019 0:00,14186,589,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/15/2019 0:00,10394,708,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/16/2019 0:00,7411,644,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/17/2019 0:00,11389,841,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/18/2019 0:00,10584,700,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/19/2019 0:00,9811,683,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/20/2019 0:00,11046,546,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/21/2019 0:00,10050,427,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/22/2019 0:00,11862,892,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/23/2019 0:00,8850,676,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/24/2019 0:00,7362,560,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/25/2019 0:00,8898,681,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/26/2019 0:00,8858,658,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/27/2019 0:00,10183,533,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/28/2019 0:00,17826,733,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/29/2019 0:00,7798,619,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,4/30/2019 0:00,6720,567,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,5/1/2019 0:00,7661,635,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,5/2/2019 0:00,8695,673,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,5/3/2019 0:00,11736,766,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,4,5/4/2019 0:00,14137,662,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/5/2019 0:00,12559,599,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/6/2019 0:00,9124,704,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/7/2019 0:00,7217,565,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/8/2019 0:00,9110,674,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/9/2019 0:00,9842,683,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/10/2019 0:00,9702,692,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/11/2019 0:00,14048,661,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/12/2019 0:00,10555,556,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/13/2019 0:00,8938,694,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/14/2019 0:00,11250,731,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/15/2019 0:00,10247,754,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/16/2019 0:00,7246,576,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/17/2019 0:00,11130,752,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/18/2019 0:00,12991,620,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/19/2019 0:00,8163,432,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/20/2019 0:00,8579,698,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/21/2019 0:00,7370,645,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/22/2019 0:00,7688,646,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/23/2019 0:00,7016,578,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/24/2019 0:00,10388,648,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/25/2019 0:00,17577,825,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/26/2019 0:00,7897,429,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/27/2019 0:00,16278,776,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/28/2019 0:00,11902,781,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/29/2019 0:00,11809,744,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/30/2019 0:00,10355,856,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,5/31/2019 0:00,13498,902,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,5,6/1/2019 0:00,15266,815,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/2/2019 0:00,12668,703,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/3/2019 0:00,11646,832,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/4/2019 0:00,12605,887,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/5/2019 0:00,12316,846,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/6/2019 0:00,11665,903,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/7/2019 0:00,13439,964,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/8/2019 0:00,20832,1020,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/9/2019 0:00,18711,978,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/10/2019 0:00,13541,963,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/11/2019 0:00,13944,999,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/12/2019 0:00,15111,1020,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/13/2019 0:00,14748,1043,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/14/2019 0:00,16038,1048,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/15/2019 0:00,16539,895,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/16/2019 0:00,16976,881,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/17/2019 0:00,15357,1023,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/18/2019 0:00,13907,1008,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/19/2019 0:00,16839,1113,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/20/2019 0:00,17272,1164,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/21/2019 0:00,19272,1169,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/22/2019 0:00,21138,1087,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/23/2019 0:00,20997,1043,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/24/2019 0:00,15533,1143,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/25/2019 0:00,14919,1061,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/26/2019 0:00,14202,1033,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/27/2019 0:00,15642,1208,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/28/2019 0:00,16949,1108,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,6,6/29/2019 0:00,18807,924,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,6/30/2019 0:00,25996,1000,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/1/2019 0:00,13919,1018,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/2/2019 0:00,17339,1092,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/3/2019 0:00,15289,1054,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/4/2019 0:00,25624,1188,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/5/2019 0:00,19724,1040,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/6/2019 0:00,17781,806,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/7/2019 0:00,18470,895,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/8/2019 0:00,12861,944,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/9/2019 0:00,14008,1023,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/10/2019 0:00,13938,973,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/11/2019 0:00,16207,1037,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/12/2019 0:00,14406,917,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/13/2019 0:00,14258,816,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/14/2019 0:00,16914,866,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/15/2019 0:00,16691,1049,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/16/2019 0:00,15972,1105,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/17/2019 0:00,16489,1058,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/18/2019 0:00,16535,1093,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/19/2019 0:00,15764,1035,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/20/2019 0:00,19941,1000,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/21/2019 0:00,19342,888,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/22/2019 0:00,16277,1126,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/23/2019 0:00,16020,1086,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/24/2019 0:00,15815,1051,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/25/2019 0:00,15495,1099,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/26/2019 0:00,17403,1064,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/27/2019 0:00,16187,850,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/28/2019 0:00,17048,873,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/29/2019 0:00,15257,1077,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/30/2019 0:00,16170,1143,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,7/31/2019 0:00,14917,1021,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,8/1/2019 0:00,17764,1110,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,8/2/2019 0:00,18428,1215,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,7,8/3/2019 0:00,18628,978,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/4/2019 0:00,18090,848,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/5/2019 0:00,14641,1057,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/6/2019 0:00,20804,1268,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/7/2019 0:00,14950,1092,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/8/2019 0:00,17271,1178,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/9/2019 0:00,19814,1227,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/10/2019 0:00,16851,899,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/11/2019 0:00,19475,1025,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/12/2019 0:00,16825,1141,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/13/2019 0:00,16471,1243,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/14/2019 0:00,16025,1123,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/15/2019 0:00,16061,1173,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/16/2019 0:00,18076,1154,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/17/2019 0:00,21098,1070,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/18/2019 0:00,48684,1480,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/19/2019 0:00,13625,1068,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/20/2019 0:00,19702,1337,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/21/2019 0:00,18596,1337,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/22/2019 0:00,18363,1340,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/23/2019 0:00,21742,1305,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/24/2019 0:00,20501,1128,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/25/2019 0:00,21019,1035,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/26/2019 0:00,14304,1168,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/27/2019 0:00,16519,1273,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/28/2019 0:00,13914,1122,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/29/2019 0:00,16845,1163,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/30/2019 0:00,16484,1209,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,8,8/31/2019 0:00,17040,974,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/1/2019 0:00,23765,1178,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/2/2019 0:00,20139,1084,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/3/2019 0:00,14759,1129,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/4/2019 0:00,14637,1150,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/5/2019 0:00,15644,1149,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/6/2019 0:00,18555,1272,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/7/2019 0:00,20804,1090,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/8/2019 0:00,17477,1060,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/9/2019 0:00,13822,1081,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/10/2019 0:00,15991,1235,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/11/2019 0:00,14706,1098,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/12/2019 0:00,15546,1149,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/13/2019 0:00,16091,1178,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/14/2019 0:00,20317,1053,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/15/2019 0:00,18114,921,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/16/2019 0:00,14809,1141,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/17/2019 0:00,15711,1243,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/18/2019 0:00,19163,1359,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/19/2019 0:00,14943,1066,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/20/2019 0:00,18709,1270,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/21/2019 0:00,18680,1075,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/22/2019 0:00,19360,1142,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/23/2019 0:00,14620,1138,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/24/2019 0:00,13414,1072,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/25/2019 0:00,17523,1246,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/26/2019 0:00,15872,1197,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/27/2019 0:00,15536,1081,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/28/2019 0:00,13649,811,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/29/2019 0:00,15061,898,"Los Angeles, CA (Metro Bike Share)"
73,"Metro Bike Share (Los Angeles, CA)",2019,9,9/30/2019 0:00,13783,1015,"Los Angeles, CA (Metro Bike Share)"
